113,1.9374,-9.7397
114,2.3604,-9.646
115,2.7789,-9.5338
116,3.1921,-9.4035
117,3.5992,-9.2554
118,3.9995,-9.0896
119,4.3922,-8.9064
120,4.7765,-8.7064
121,5.1517,-8.4897
122,5.5171,-8.257
123,5.872,-8.0084
124,6.2158,-7.7447
125,6.5477,-7.4662
126,6.8671,-7.1735
127,7.1735,-6.8671
128,7.4662,-6.5477
129,7.7447,-6.2158
130,8.0084,-5.872
131,8.257,-5.5171
132,8.4897,-5.1517
133,8.7064,-4.7765
134,8.9064,-4.3922
135,9.0896,-3.9995
136,9.2554,-3.5992
137,9.4035,-3.1921
138,9.5338,-2.7789
139,9.646,-2.3604
140,9.7397,-1.9374
141,9.815,-1.5107
142,9.8715,-1.0811
143,9.9093,-0.64949
144,9.9282,-0.21663
145,9.8611,0
146,9.8517,0.43014
147,9.8236,0.85945
148,9.7767,1.2871
149,9.7113,1.7124
150,9.6274,2.1343
151,9.5251,2.5522
152,9.4047,2.9653
153,9.2664,3.3727
154,9.1105,3.7737
155,8.9372,4.1675
156,8.7469,4.5534
157,8.54,4.9306
158,8.3168,5.2984
159,8.0777,5.6561
160,7.8233,6.0031
161,7.554,6.3386
162,7.2704,6.6621
163,6.9729,6.9729
164,6.6621,7.2704
165,6.3386,7.554
166,6.0031,7.8233
167,5.6561,8.0777
168,5.2984,8.3168
169,4.9306,8.54
170,4.5534,8.7469
171,4.1675,8.9372
172,3.7737,9.1105
173,3.3727,9.2664
174,2.9653,9.4047
175,2.5522,9.5251
176,2.1343,9.6274
177,1.7124,9.7113
178,1.2871,9.7767
179,0.85945,9.8236
180,0.43014,9.8517
181,1.1552E-14,9.8611
182,-0.43014,9.8517
183,-0.85945,9.8236
184,-1.2871,9.7767
185,-1.7124,9.7113
186,-2.1343,9.6274
187,-2.5522,9.5251
188,-2.9653,9.4047
189,-3.3727,9.2664
190,-3.7737,9.1105
191,-4.1675,8.9372
192,-4.5534,8.7469
193,-4.9306,8.54
194,-5.2984,8.3168
195,-5.6561,8.0777
196,-6.0031,7.8233
197,-6.3386,7.554
198,-6.6621,7.2704
199,-6.9729,6.9729
200,-7.2704,6.6621
201,-7.554,6.3386
202,-7.8233,6.0031
203,-8.0777,5.6561
204,-8.3168,5.2984
205,-8.54,4.9306
206,-8.7469,4.5534
207,-8.9372,4.1675
208,-9.1105,3.7737
209,-9.2664,3.3727
210,-9.4047,2.9653
211,-9.5251,2.5522
212,-9.6274,2.1343
213,-9.7113,1.7124
214,-9.7767,1.2871
215,-9.8236,0.85945
216,-9.8517,0.43014
217,-9.8611,2.7483E-14
218,-9.8517,-0.43014
219,-9.8236,-0.85945
220,-9.7767,-1.2871
221,-9.7113,-1.7124
222,-9.6274,-2.1343
223,-9.5251,-2.5522
224,-9.4047,-2.9653
225,-9.2664,-3.3727
226,-9.1105,-3.7737
227,-8.9372,-4.1675
228,-8.7469,-4.5534
229,-8.54,-4.9306
230,-8.3168,-5.2984
231,-8.0777,-5.6561
232,-7.8233,-6.0031
233,-7.554,-6.3386
234,-7.2704,-6.6621
235,-6.9729,-6.9729
236,-6.6621,-7.2704
237,-6.3386,-7.554
238,-6.0031,-7.8233
239,-5.6561,-8.0777
240,-5.2984,-8.3168
241,-4.9306,-8.54
242,-4.5534,-8.7469
243,-4.1675,-8.9372
244,-3.7737,-9.1105
245,-3.3727,-9.2664
246,-2.9653,-9.4047
247,-2.5522,-9.5251
248,-2.1343,-9.6274
249,-1.7124,-9.7113
250,-1.2871,-9.7767
251,-0.85945,-9.8236
252,-0.43014,-9.8517
253,-4.5604E-14,-9.8611
254,0.43014,-9.8517
255,0.85945,-9.8236
256,1.2871,-9.7767
257,1.7124,-9.7113
258,2.1343,-9.6274
259,2.5522,-9.5251
260,2.9653,-9.4047
261,3.3727,-9.2664
262,3.7737,-9.1105
263,4.1675,-8.9372
264,4.5534,-8.7469
265,4.9306,-8.54
266,5.2984,-8.3168
267,5.6561,-8.0777
268,6.0031,-7.8233
269,6.3386,-7.554
270,6.6621,-7.2704
271,6.9729,-6.9729
272,7.2704,-6.6621
273,7.554,-6.3386
274,7.8233,-6.0031
275,8.0777,-5.6561
276,8.3168,-5.2984
277,8.54,-4.9306
278,8.7469,-4.5534
279,8.9372,-4.1675
280,9.1105,-3.7737
281,9.2664,-3.3727
282,9.4047,-2.9653
283,9.5251,-2.5522
284,9.6274,-2.1343
285,9.7113,-1.7124
286,9.7767,-1.2871
287,9.8236,-0.85945
288,9.8517,-0.43014
289,9.7893,0.2136
290,9.7707,0.64041
291,9.7335,1.066
292,9.6777,1.4895
293,9.6035,1.9103
294,9.5111,2.3273
295,9.4005,2.74
296,9.272,3.1474
297,9.1259,3.5489
298,8.9624,3.9436
299,8.7819,4.3307
300,8.5846,4.7097
301,8.371,5.0797
302,8.1415,5.44
303,7.8964,5.7899
304,7.6364,6.1288
305,7.3618,6.4561
306,7.0731,6.7711
307,6.7711,7.0731
308,6.4561,7.3618
309,6.1288,7.6364
310,5.7899,7.8964
311,5.44,8.1415
312,5.0797,8.371
313,4.7097,8.5846
314,4.3307,8.7819
315,3.9436,8.9624
316,3.5489,9.1259
317,3.1474,9.272
318,2.74,9.4005
319,2.3273,9.5111
320,1.9103,9.6035
321,1.4895,9.6777
322,1.066,9.7335
323,0.64041,9.7707
324,0.2136,9.7893
325,-0.2136,9.7893
326,-0.64041,9.7707
327,-1.066,9.7335
328,-1.4895,9.6777
329,-1.9103,9.6035
330,-2.3273,9.5111
331,-2.74,9.4005
332,-3.1474,9.272
333,-3.5489,9.1259
334,-3.9436,8.9624
335,-4.3307,8.7819
336,-4.7097,8.5846
337,-5.0797,8.371
338,-5.44,8.1415
339,-5.7899,7.8964
340,-6.1288,7.6364
341,-6.4561,7.3618
342,-6.7711,7.0731
343,-7.0731,6.7711
344,-7.3618,6.4561
345,-7.6364,6.1288
346,-7.8964,5.7899
347,-8.1415,5.44
348,-8.371,5.0797
349,-8.5846,4.7097
350,-8.7819,4.3307
351,-8.9624,3.9436
352,-9.1259,3.5489
353,-9.272,3.1474
354,-9.4005,2.74
355,-9.5111,2.3273
356,-9.6035,1.9103
357,-9.6777,1.4895
358,-9.7335,1.066
359,-9.7707,0.64041
360,-9.7893,0.2136
361,-9.7893,-0.2136
362,-9.7707,-0.64041
363,-9.7335,-1.066
364,-9.6777,-1.4895
365,-9.6035,-1.9103
366,-9.5111,-2.3273
367,-9.4005,-2.74
368,-9.272,-3.1474
369,-9.1259,-3.5489
370,-8.9624,-3.9436
371,-8.7819,-4.3307
372,-8.5846,-4.7097
373,-8.371,-5.0797
374,-8.1415,-5.44
375,-7.8964,-5.7899
376,-7.6364,-6.1288
377,-7.3618,-6.4561
378,-7.0731,-6.7711
379,-6.7711,-7.0731
380,-6.4561,-7.3618
381,-6.1288,-7.6364
382,-5.7899,-7.8964
383,-5.44,-8.1415
384,-5.0797,-8.371
385,-4.7097,-8.5846
386,-4.3307,-8.7819
387,-3.9436,-8.9624
388,-3.5489,-9.1259
389,-3.1474,-9.272
390,-2.74,-9.4005
391,-2.3273,-9.5111
392,-1.9103,-9.6035
393,-1.4895,-9.6777
394,-1.066,-9.7335
395,-0.64041,-9.7707
396,-0.2136,-9.7893
397,0.2136,-9.7893
398,0.64041,-9.7707
399,1.066,-9.7335
400,1.4895,-9.6777
401,1.9103,-9.6035
402,2.3273,-9.5111
403,2.74,-9.4005
404,3.1474,-9.272
405,3.5489,-9.1259
406,3.9436,-8.9624
407,4.3307,-8.7819
408,4.7097,-8.5846
409,5.0797,-8.371
410,5.44,-8.1415
411,5.7899,-7.8964
412,6.1288,-7.6364
413,6.4561,-7.3618
414,6.7711,-7.0731
415,7.0731,-6.7711
416,7.3618,-6.4561
417,7.6364,-6.1288
418,7.8964,-5.7899
419,8.1415,-5.44
420,8.371,-5.0797
421,8.5846,-4.7097
422,8.7819,-4.3307
423,8.9624,-3.9436
424,9.1259,-3.5489
425,9.272,-3.1474
426,9.4005,-2.74
427,9.5111,-2.3273
428,9.6035,-1.9103
429,9.6777,-1.4895
430,9.7335,-1.066
431,9.7707,-0.64041
432,9.7893,-0.2136
433,9.7222,0
434,9.713,0.42408
435,9.6852,0.84735
436,9.639,1.269
437,9.5745,1.6882
438,9.4918,2.1043
439,9.3909,2.5163
440,9.2722,2.9235
441,9.1359,3.3252
442,8.9822,3.7205
443,8.8113,4.1088
444,8.6237,4.4892
445,8.4197,4.8611
446,8.1996,5.2237
447,7.964,5.5764
448,7.7132,5.9185
449,7.4477,6.2493
450,7.168,6.5682
451,6.8746,6.8746
452,6.5682,7.168
453,6.2493,7.4477
454,5.9185,7.7132
455,5.5764,7.964
456,5.2237,8.1996
457,4.8611,8.4197
458,4.4892,8.6237
459,4.1088,8.8113
460,3.7205,8.9822
461,3.3252,9.1359
462,2.9235,9.2722
463,2.5163,9.3909
464,2.1043,9.4918
465,1.6882,9.5745
466,1.269,9.639
467,0.84735,9.6852
468,0.42408,9.713
469,1.1389E-14,9.7222
470,-0.42408,9.713
471,-0.84735,9.6852
472,-1.269,9.639
473,-1.6882,9.5745
474,-2.1043,9.4918
475,-2.5163,9.3909
476,-2.9235,9.2722
477,-3.3252,9.1359
478,-3.7205,8.9822
479,-4.1088,8.8113
480,-4.4892,8.6237
481,-4.8611,8.4197
482,-5.2237,8.1996
483,-5.5764,7.964
484,-5.9185,7.7132
485,-6.2493,7.4477
486,-6.5682,7.168
487,-6.8746,6.8746
488,-7.168,6.5682
489,-7.4477,6.2493
490,-7.7132,5.9185
491,-7.964,5.5764
492,-8.1996,5.2237
493,-8.4197,4.8611
494,-8.6237,4.4892
495,-8.8113,4.1088
496,-8.9822,3.7205
497,-9.1359,3.3252
498,-9.2722,2.9235
499,-9.3909,2.5163
500,-9.4918,2.1043
501,-9.5745,1.6882
502,-9.639,1.269
503,-9.6852,0.84735
504,-9.713,0.42408
505,-9.7222,2.7096E-14
506,-9.713,-0.42408
507,-9.6852,-0.84735
508,-9.639,-1.269
509,-9.5745,-1.6882
510,-9.4918,-2.1043
511,-9.3909,-2.5163
512,-9.2722,-2.9235
513,-9.1359,-3.3252
514,-8.9822,-3.7205
515,-8.8113,-4.1088
516,-8.6237,-4.4892
517,-8.4197,-4.8611
518,-8.1996,-5.2237
519,-7.964,-5.5764
520,-7.7132,-5.9185
521,-7.4477,-6.2493
522,-7.168,-6.5682
523,-6.8746,-6.8746
524,-6.5682,-7.168
525,-6.2493,-7.4477
526,-5.9185,-7.7132
527,-5.5764,-7.964
528,-5.2237,-8.1996
529,-4.8611,-8.4197
530,-4.4892,-8.6237
531,-4.1088,-8.8113
532,-3.7205,-8.9822
533,-3.3252,-9.1359
534,-2.9235,-9.2722
535,-2.5163,-9.3909
536,-2.1043,-9.4918
537,-1.6882,-9.5745
538,-1.269,-9.639
539,-0.84735,-9.6852
540,-0.42408,-9.713
541,-4.4961E-14,-9.7222
542,0.42408,-9.713
543,0.84735,-9.6852
544,1.269,-9.639
545,1.6882,-9.5745
546,2.1043,-9.4918
547,2.5163,-9.3909
548,2.9235,-9.2722
549,3.3252,-9.1359
550,3.7205,-8.9822
551,4.1088,-8.8113
552,4.4892,-8.6237
553,4.8611,-8.4197
554,5.2237,-8.1996
555,5.5764,-7.964
556,5.9185,-7.7132
557,6.2493,-7.4477
558,6.5682,-7.168
559,6.8746,-6.8746
560,7.168,-6.5682
561,7.4477,-6.2493
562,7.7132,-5.9185
563,7.964,-5.5764
564,8.1996,-5.2237
565,8.4197,-4.8611
566,8.6237,-4.4892
567,8.8113,-4.1088
568,8.9822,-3.7205
569,9.1359,-3.3252
570,9.2722,-2.9235
571,9.3909,-2.5163
572,9.4918,-2.1043
573,9.5745,-1.6882
574,9.639,-1.269
575,9.6852,-0.84735
576,9.713,-0.42408
577,9.6505,0.21057
578,9.6321,0.63132
579,9.5954,1.0509
580,9.5404,1.4684
581,9.4673,1.8832
582,9.3761,2.2943
583,9.2671,2.7011
584,9.1405,3.1028
585,8.9965,3.4985
586,8.8353,3.8876
587,8.6573,4.2693
588,8.4628,4.6429
589,8.2523,5.0076
590,8.026,5.3628
591,7.7844,5.7078
592,7.5281,6.0419
593,7.2573,6.3645
594,6.9728,6.675
595,6.675,6.9728
596,6.3645,7.2573
597,6.0419,7.5281
598,5.7078,7.7844
599,5.3628,8.026
600,5.0076,8.2523
601,4.6429,8.4628
602,4.2693,8.6573
603,3.8876,8.8353
604,3.4985,8.9965
605,3.1028,9.1405
606,2.7011,9.2671
607,2.2943,9.3761
608,1.8832,9.4673
609,1.4684,9.5404
610,1.0509,9.5954
611,0.63132,9.6321
612,0.21057,9.6505
613,-0.21057,9.6505
614,-0.63132,9.6321
615,-1.0509,9.5954
616,-1.4684,9.5404
617,-1.8832,9.4673
618,-2.2943,9.3761
619,-2.7011,9.2671
620,-3.1028,9.1405
621,-3.4985,8.9965
622,-3.8876,8.8353
623,-4.2693,8.6573
624,-4.6429,8.4628
625,-5.0076,8.2523
626,-5.3628,8.026
627,-5.7078,7.7844
628,-6.0419,7.5281
629,-6.3645,7.2573
630,-6.675,6.9728
631,-6.9728,6.675
632,-7.2573,6.3645
633,-7.5281,6.0419
634,-7.7844,5.7078
635,-8.026,5.3628
636,-8.2523,5.0076
637,-8.4628,4.6429
638,-8.6573,4.2693
639,-8.8353,3.8876
640,-8.9965,3.4985
641,-9.1405,3.1028
642,-9.2671,2.7011
643,-9.3761,2.2943
644,-9.4673,1.8832
645,-9.5404,1.4684
646,-9.5954,1.0509
647,-9.6321,0.63132
648,-9.6505,0.21057
649,-9.6505,-0.21057
650,-9.6321,-0.63132
651,-9.5954,-1.0509
652,-9.5404,-1.4684
653,-9.4673,-1.8832
654,-9.3761,-2.2943
655,-9.2671,-2.7011
656,-9.1405,-3.1028
657,-8.9965,-3.4985
658,-8.8353,-3.8876
659,-8.6573,-4.2693
660,-8.4628,-4.6429
661,-8.2523,-5.0076
662,-8.026,-5.3628
663,-7.7844,-5.7078
664,-7.5281,-6.0419
665,-7.2573,-6.3645
666,-6.9728,-6.675
667,-6.675,-6.9728
668,-6.3645,-7.2573
669,-6.0419,-7.5281
670,-5.7078,-7.7844
671,-5.3628,-8.026
672,-5.0076,-8.2523
673,-4.6429,-8.4628
674,-4.2693,-8.6573
675,-3.8876,-8.8353
676,-3.4985,-8.9965
677,-3.1028,-9.1405
678,-2.7011,-9.2671
679,-2.2943,-9.3761
680,-1.8832,-9.4673
681,-1.4684,-9.5404
682,-1.0509,-9.5954
683,-0.63132,-9.6321
684,-0.21057,-9.6505
685,0.21057,-9.6505
686,0.63132,-9.6321
687,1.0509,-9.5954
688,1.4684,-9.5404
689,1.8832,-9.4673
690,2.2943,-9.3761
691,2.7011,-9.2671
692,3.1028,-9.1405
693,3.4985,-8.9965
694,3.8876,-8.8353
695,4.2693,-8.6573
696,4.6429,-8.4628
697,5.0076,-8.2523
698,5.3628,-8.026
699,5.7078,-7.7844
700,6.0419,-7.5281
701,6.3645,-7.2573
702,6.675,-6.9728
703,6.9728,-6.675
704,7.2573,-6.3645
705,7.5281,-6.0419
706,7.7844,-5.7078
707,8.026,-5.3628
708,8.2523,-5.0076
709,8.4628,-4.6429
710,8.6573,-4.2693
711,8.8353,-3.8876
712,8.9965,-3.4985
713,9.1405,-3.1028
714,9.2671,-2.7011
715,9.3761,-2.2943
716,9.4673,-1.8832
717,9.5404,-1.4684
718,9.5954,-1.0509
719,9.6321,-0.63132
720,9.6505,-0.21057
721,9.5833,0
722,9.5742,0.41802
723,9.5469,0.83524
724,9.5013,1.2509
725,9.4377,1.6641
726,9.3562,2.0742
727,9.2568,2.4803
728,9.1398,2.8818
729,9.0054,3.2777
730,8.8538,3.6674
731,8.6854,4.0501
732,8.5005,4.4251
733,8.2994,4.7917
734,8.0825,5.1491
735,7.8502,5.4968
736,7.603,5.834
737,7.3413,6.16
738,7.0656,6.4744
739,6.7764,6.7764
740,6.4744,7.0656
741,6.16,7.3413
742,5.834,7.603
743,5.4968,7.8502
744,5.1491,8.0825
745,4.7917,8.2994
746,4.4251,8.5005
747,4.0501,8.6854
748,3.6674,8.8538
749,3.2777,9.0054
750,2.8818,9.1398
751,2.4803,9.2568
752,2.0742,9.3562
753,1.6641,9.4377
754,1.2509,9.5013
755,0.83524,9.5469
756,0.41802,9.5742
757,1.1226E-14,9.5833
758,-0.41802,9.5742
759,-0.83524,9.5469
760,-1.2509,9.5013
761,-1.6641,9.4377
762,-2.0742,9.3562
763,-2.4803,9.2568
764,-2.8818,9.1398
765,-3.2777,9.0054
766,-3.6674,8.8538
767,-4.0501,8.6854
768,-4.4251,8.5005
769,-4.7917,8.2994
770,-5.1491,8.0825
771,-5.4968,7.8502
772,-5.834,7.603
773,-6.16,7.3413
774,-6.4744,7.0656
775,-6.7764,6.7764
776,-7.0656,6.4744
777,-7.3413,6.16
778,-7.603,5.834
779,-7.8502,5.4968
780,-8.0825,5.1491
781,-8.2994,4.7917
782,-8.5005,4.4251
783,-8.6854,4.0501
784,-8.8538,3.6674
785,-9.0054,3.2777
786,-9.1398,2.8818
787,-9.2568,2.4803
788,-9.3562,2.0742
789,-9.4377,1.6641
790,-9.5013,1.2509
791,-9.5469,0.83524
792,-9.5742,0.41802
793,-9.5833,2.6709E-14
794,-9.5742,-0.41802
795,-9.5469,-0.83524
796,-9.5013,-1.2509
797,-9.4377,-1.6641
798,-9.3562,-2.0742
799,-9.2568,-2.4803
800,-9.1398,-2.8818
801,-9.0054,-3.2777
802,-8.8538,-3.6674
803,-8.6854,-4.0501
804,-8.5005,-4.4251
805,-8.2994,-4.7917
806,-8.0825,-5.1491
807,-7.8502,-5.4968
808,-7.603,-5.834
809,-7.3413,-6.16
810,-7.0656,-6.4744
811,-6.7764,-6.7764
812,-6.4744,-7.0656
813,-6.16,-7.3413
814,-5.834,-7.603
815,-5.4968,-7.8502
816,-5.1491,-8.0825
817,-4.7917,-8.2994
818,-4.4251,-8.5005
819,-4.0501,-8.6854
820,-3.6674,-8.8538
821,-3.2777,-9.0054
822,-2.8818,-9.1398
823,-2.4803,-9.2568
824,-2.0742,-9.3562
825,-1.6641,-9.4377
826,-1.2509,-9.5013
827,-0.83524,-9.5469
828,-0.41802,-9.5742
829,-4.4319E-14,-9.5833
830,0.41802,-9.5742
831,0.83524,-9.5469
832,1.2509,-9.5013
833,1.6641,-9.4377
834,2.0742,-9.3562
835,2.4803,-9.2568
836,2.8818,-9.1398
837,3.2777,-9.0054
838,3.6674,-8.8538
839,4.0501,-8.6854
840,4.4251,-8.5005
841,4.7917,-8.2994
842,5.1491,-8.0825
843,5.4968,-7.8502
844,5.834,-7.603
845,6.16,-7.3413
846,6.4744,-7.0656
847,6.7764,-6.7764
848,7.0656,-6.4744
849,7.3413,-6.16
850,7.603,-5.834
851,7.8502,-5.4968
852,8.0825,-5.1491
853,8.2994,-4.7917
854,8.5005,-4.4251
855,8.6854,-4.0501
856,8.8538,-3.6674
857,9.0054,-3.2777
858,9.1398,-2.8818
859,9.2568,-2.4803
860,9.3562,-2.0742
861,9.4377,-1.6641
862,9.5013,-1.2509
863,9.5469,-0.83524
864,9.5742,-0.41802
865,9.5116,0.20754
866,9.4935,0.62224
867,9.4573,1.0357
868,9.4032,1.4473
869,9.3311,1.8561
870,9.2412,2.2613
871,9.1338,2.6623
872,9.009,3.0581
873,8.867,3.4482
874,8.7082,3.8317
875,8.5327,4.2079
876,8.3411,4.5761
877,8.1335,4.9356
878,7.9105,5.2856
879,7.6724,5.6257
880,7.4197,5.955
881,7.1529,6.2729
882,6.8725,6.579
883,6.579,6.8725
884,6.2729,7.1529
885,5.955,7.4197
886,5.6257,7.6724
887,5.2856,7.9105
888,4.9356,8.1335
889,4.5761,8.3411
890,4.2079,8.5327
891,3.8317,8.7082
892,3.4482,8.867
893,3.0581,9.009
894,2.6623,9.1338
895,2.2613,9.2412
896,1.8561,9.3311
897,1.4473,9.4032
898,1.0357,9.4573
899,0.62224,9.4935
900,0.20754,9.5116
901,-0.20754,9.5116
902,-0.62224,9.4935
903,-1.0357,9.4573
904,-1.4473,9.4032
905,-1.8561,9.3311
906,-2.2613,9.2412
907,-2.6623,9.1338
908,-3.0581,9.009
909,-3.4482,8.867
910,-3.8317,8.7082
911,-4.2079,8.5327
912,-4.5761,8.3411
913,-4.9356,8.1335
914,-5.2856,7.9105
915,-5.6257,7.6724
916,-5.955,7.4197
917,-6.2729,7.1529
918,-6.579,6.8725
919,-6.8725,6.579
920,-7.1529,6.2729
921,-7.4197,5.955
922,-7.6724,5.6257
923,-7.9105,5.2856
924,-8.1335,4.9356
925,-8.3411,4.5761
926,-8.5327,4.2079
927,-8.7082,3.8317
928,-8.867,3.4482
929,-9.009,3.0581
930,-9.1338,2.6623
931,-9.2412,2.2613
932,-9.3311,1.8561
933,-9.4032,1.4473
934,-9.4573,1.0357
935,-9.4935,0.62224
936,-9.5116,0.20754
937,-9.5116,-0.20754
938,-9.4935,-0.62224
939,-9.4573,-1.0357
940,-9.4032,-1.4473
941,-9.3311,-1.8561
942,-9.2412,-2.2613
943,-9.1338,-2.6623
944,-9.009,-3.0581
945,-8.867,-3.4482
946,-8.7082,-3.8317
947,-8.5327,-4.2079
948,-8.3411,-4.5761
949,-8.1335,-4.9356
950,-7.9105,-5.2856
951,-7.6724,-5.6257
952,-7.4197,-5.955
953,-7.1529,-6.2729
954,-6.8725,-6.579
955,-6.579,-6.8725
956,-6.2729,-7.1529
957,-5.955,-7.4197
958,-5.6257,-7.6724
959,-5.2856,-7.9105
960,-4.9356,-8.1335
961,-4.5761,-8.3411
962,-4.2079,-8.5327
963,-3.8317,-8.7082
964,-3.4482,-8.867
965,-3.0581,-9.009
966,-2.6623,-9.1338
967,-2.2613,-9.2412
968,-1.8561,-9.3311
969,-1.4473,-9.4032
970,-1.0357,-9.4573
971,-0.62224,-9.4935
972,-0.20754,-9.5116
973,0.20754,-9.5116
974,0.62224,-9.4935
975,1.0357,-9.4573
976,1.4473,-9.4032
977,1.8561,-9.3311
978,2.2613,-9.2412
979,2.6623,-9.1338
980,3.0581,-9.009
981,3.4482,-8.867
982,3.8317,-8.7082
983,4.2079,-8.5327
984,4.5761,-8.3411
985,4.9356,-8.1335
986,5.2856,-7.9105
987,5.6257,-7.6724
988,5.955,-7.4197
989,6.2729,-7.1529
990,6.579,-6.8725
991,6.8725,-6.579
992,7.1529,-6.2729
993,7.4197,-5.955
994,7.6724,-5.6257
995,7.9105,-5.2856
996,8.1335,-4.9356
997,8.3411,-4.5761
998,8.5327,-4.2079
999,8.7082,-3.8317
1000,8.867,-3.4482
1001,9.009,-3.0581
1002,9.1338,-2.6623
1003,9.2412,-2.2613
1004,9.3311,-1.8561
1005,9.4032,-1.4473
1006,9.4573,-1.0357
1007,9.4935,-0.62224
1008,9.5116,-0.20754
1009,9.4444,0
1010,9.4355,0.41196
1011,9.4085,0.82314
1012,9.3636,1.2327
1013,9.301,1.64
1014,9.2206,2.0442
1015,9.1226,2.4444
1016,9.0073,2.84
1017,8.8749,3.2302
1018,8.7255,3.6142
1019,8.5596,3.9914
1020,8.3773,4.361
1021,8.1791,4.7222
1022,7.9654,5.0745
1023,7.7364,5.4171
1024,7.4928,5.7494
1025,7.2349,6.0708
1026,6.9632,6.3806
1027,6.6782,6.6782
1028,6.3806,6.9632
1029,6.0708,7.2349
1030,5.7494,7.4928
1031,5.4171,7.7364
1032,5.0745,7.9654
1033,4.7222,8.1791
1034,4.361,8.3773
1035,3.9914,8.5596
1036,3.6142,8.7255
1037,3.2302,8.8749
1038,2.84,9.0073
1039,2.4444,9.1226
1040,2.0442,9.2206
1041,1.64,9.301
1042,1.2327,9.3636
1043,0.82314,9.4085
1044,0.41196,9.4355
1045,1.1064E-14,9.4444
1046,-0.41196,9.4355
1047,-0.82314,9.4085
1048,-1.2327,9.3636
1049,-1.64,9.301
1050,-2.0442,9.2206
1051,-2.4444,9.1226
1052,-2.84,9.0073
1053,-3.2302,8.8749
1054,-3.6142,8.7255
1055,-3.9914,8.5596
1056,-4.361,8.3773
1057,-4.7222,8.1791
1058,-5.0745,7.9654
1059,-5.4171,7.7364
1060,-5.7494,7.4928
1061,-6.0708,7.2349
1062,-6.3806,6.9632
1063,-6.6782,6.6782
1064,-6.9632,6.3806
1065,-7.2349,6.0708
1066,-7.4928,5.7494
1067,-7.7364,5.4171
1068,-7.9654,5.0745
1069,-8.1791,4.7222
1070,-8.3773,4.361
1071,-8.5596,3.9914
1072,-8.7255,3.6142
1073,-8.8749,3.2302
1074,-9.0073,2.84
1075,-9.1226,2.4444
1076,-9.2206,2.0442
1077,-9.301,1.64
1078,-9.3636,1.2327
1079,-9.4085,0.82314
1080,-9.4355,0.41196
1081,-9.4444,2.6322E-14
1082,-9.4355,-0.41196
1083,-9.4085,-0.82314
1084,-9.3636,-1.2327
1085,-9.301,-1.64
1086,-9.2206,-2.0442
1087,-9.1226,-2.4444
