68,9.4899,3.1435,-5.5004
69,9.4261,3.3329,-4.101
70,9.3576,3.5207,-2.5968
71,9.2844,3.7067,-1.0257
72,9.2112,3.8927,0.57111
73,9.1288,4.0749,2.1531
74,9.0464,4.257,3.6809
75,8.9596,4.437,5.114
76,8.8681,4.6147,6.4165
77,8.7767,4.7925,7.5576
78,8.6766,4.9655,8.5015
79,8.5764,5.1385,9.2316
80,8.4721,5.3089,9.7251
81,8.3634,5.4767,9.9695
82,8.2546,5.6444,9.9632
83,8.1378,5.8066,9.6969
84,8.0208,5.9687,9.1868
85,7.9,6.1279,8.4415
86,7.7751,6.284,7.4796
87,7.6502,6.44,6.3298
88,7.5177,6.5897,5.0147
89,7.3851,6.7394,3.5735
90,7.249,6.8857,2.0412
91,7.1092,7.0285,0.45615
92,6.9693,7.1713,-1.1404
93,6.8226,7.3071,-2.7071
94,6.6757,7.4427,-4.2057
95,6.5257,7.5747,-5.5964
96,6.3723,7.7029,-6.8438
97,6.2188,7.831,-7.9193
98,6.0593,7.9514,-8.788
99,5.8996,8.0717,-9.4358
100,5.7372,8.1881,-9.8418
101,5.5718,8.3003,-9.9955
102,5.4063,8.4125,-9.898
103,5.2355,8.5164,-9.5423
104,5.0647,8.6202,-8.9465
105,4.8914,8.7198,-8.1218
106,4.7156,8.8149,-7.0886
107,4.5398,8.91,-5.8773
108,4.3595,8.9964,-4.5126
109,4.1792,9.0826,-3.0344
110,3.9968,9.1644,-1.4789
111,3.8124,9.2415,0.11493
112,3.628,9.3186,1.7059
113,3.44,9.3865,3.2523
114,3.2519,9.4543,4.7169
115,3.0623,9.5175,6.0604
116,2.8711,9.5758,7.2488
117,2.6799,9.6341,8.255
118,2.4861,9.683,9.0459
119,2.2922,9.7316,9.6091
120,2.0973,9.7756,9.9263
121,1.9012,9.8145,9.9889
122,1.7051,9.8534,9.8005
123,1.5074,9.8827,9.3564
124,1.3096,9.9118,8.6769
125,1.1112,9.9361,7.7755
126,0.91226,9.9553,6.6745
127,0.71327,9.9744,5.4056
128,0.5136,9.9838,3.9958
129,0.31391,9.993,2.4854
130,0.11413,9.9974,0.91176
131,-0.085772,9.9966,-0.68565
132,-0.28567,9.9958,-2.2658
133,-0.48529,9.9852,-3.7868
134,-0.68489,9.9744,-5.2126
135,-0.88413,9.9589,-6.5047
136,-1.0829,9.9381,-7.6301
137,-1.2818,9.9173,-8.5638
138,-1.4793,9.887,-9.2742
139,-1.6769,9.8563,-9.7511
140,-1.8736,9.821,-9.9784
141,-2.0693,9.7805,-9.9498
142,-2.2651,9.7399,-9.671
143,-2.4586,9.69,-9.1401
144,-2.6521,9.6397,-8.3791
145,-2.8443,9.585,-7.4039
146,-3.035,9.5251,-6.2385
147,-3.2257,9.4653,-4.9163
148,-3.4133,9.3963,-3.4659
149,-3.6008,9.3269,-1.9283
150,-3.7866,9.2533,-0.34165
151,-3.9704,9.1747,1.2541
152,-4.1542,9.0961,2.8184
153,-4.334,9.0087,4.3091
154,-4.5136,8.921,5.6913
155,-4.6911,8.8292,6.9277
156,-4.8662,8.7327,7.9866
157,-5.0412,8.6361,8.8447
158,-5.2114,8.5313,9.4722
159,-5.3814,8.4261,9.8612
160,-5.5488,8.317,9.998
161,-5.7133,8.2035,9.8781
162,-5.8779,8.0899,9.51
163,-6.0367,7.9686,8.8939
164,-6.1954,7.847,8.0539
165,-6.3511,7.7218,7.0081
166,-6.5035,7.5924,5.7822
167,-6.6558,7.4629,4.4109
168,-6.8018,7.3264,2.9247
169,-6.9475,7.1895,1.3648
170,-7.09,7.0494,-0.22958
171,-7.2287,6.9054,-1.8185
172,-7.3674,6.7615,-3.3617
173,-7.499,6.611,-4.8172
174,-7.6303,6.4603,-6.1515
175,-7.7581,6.3067,-7.3281
176,-7.8817,6.1496,-8.3169
177,-8.0053,5.9925,-9.0967
178,-8.1213,5.8297,-9.6393
179,-8.2369,5.6666,-9.9392
180,-8.3488,5.501,-9.9849
181,-8.4561,5.3323,-9.7742
182,-8.5634,5.1637,-9.3179
183,-8.6625,4.9901,-8.6187
184,-8.7613,4.8163,-7.7024
185,-8.8561,4.6404,-6.5895
186,-8.946,4.4619,-5.307
187,-9.0359,4.2833,-3.8912
188,-9.1173,4.1008,-2.374
189,-9.1982,3.918,-0.79697
190,-9.2749,3.7334,0.80006
191,-9.3466,3.5468,2.3769
192,-9.4183,3.3602,3.8941
193,-9.481,3.1704,5.3096
194,-9.5432,2.9805,6.5916
195,-9.6012,2.7892,7.7046
196,-9.6539,2.5964,8.6201
197,-9.7066,2.4036,9.319
198,-9.7501,2.2085,9.7749
199,-9.793,2.0132,9.9847
200,-9.8317,1.8172,9.9392
201,-9.8648,1.62,9.6384
202,-9.898,1.4229,9.0953
203,-9.9218,1.2244,8.3153
204,-9.945,1.0259,7.3258
205,-9.9639,0.82695,6.1493
206,-9.9772,0.62749,4.8145
207,-9.9905,0.42803,3.3587
208,-9.9945,0.22819,1.8155
209,-9.9978,0.028315,0.2265
210,-9.9967,-0.17152,-1.3679
211,-9.99,-0.37131,-2.9276
212,-9.9834,-0.5711,-4.4137
213,-9.9673,-0.77034,-5.7847
214,-9.9507,-0.96954,-7.0101
215,-9.9297,-1.1683,-8.056
216,-9.9031,-1.3664,-8.8952
217,-9.8765,-1.5645,-9.5108
218,-9.8407,-1.7612,-9.8787
219,-9.8043,-1.9577,-9.9976
220,-9.7636,-2.1534,-9.8611
221,-9.7173,-2.3479,-9.4711
222,-9.6711,-2.5423,-8.8431
223,-9.6158,-2.7344,-7.9848
224,-9.5599,-2.9264,-6.9253
225,-9.4999,-3.117,-5.689
226,-9.4345,-3.3059,-4.3063
227,-9.3691,-3.4948,-2.8153
228,-9.295,-3.6804,-1.2511
229,-9.2202,-3.8658,0.34471
230,-9.1415,-4.0495,1.9313
231,-9.0575,-4.2309,3.4687
232,-8.9736,-4.4123,4.9189
233,-8.8813,-4.5896,6.241
234,-8.7884,-4.7666,7.4057
235,-8.6917,-4.9415,8.3811
236,-8.5901,-5.1136,9.1412
237,-8.4884,-5.2858,9.6717
238,-8.3789,-5.453,9.9502
239,-8.2688,-5.6198,9.9779
240,-8.1552,-5.7842,9.7507
241,-8.0369,-5.9453,9.2729
242,-7.9186,-6.1065,8.5621
243,-7.7929,-6.2619,7.6283
244,-7.6667,-6.4169,6.5021
245,-7.5373,-6.5692,5.2102
246,-7.4035,-6.7177,3.784
247,-7.2696,-6.8662,2.2627
248,-7.1291,-7.0084,0.68262
249,-6.9881,-7.15,-0.91479
250,-6.8441,-7.2886,-2.4885
251,-6.6961,-7.423,-3.9985
252,-6.5481,-7.5574,-5.4081
253,-6.3942,-7.6848,-6.6768
254,-6.2396,-7.8117,-7.7772
255,-6.0826,-7.9352,-8.6788
256,-5.9219,-8.0542,-9.3574
257,-5.7613,-8.1731,-9.8009
258,-5.5953,-8.2846,-9.9892
259,-5.4289,-8.3953,-9.9256
260,-5.2603,-8.5026,-9.6086
261,-5.0886,-8.6049,-9.0445
262,-4.9169,-8.7073,-8.253
263,-4.7407,-8.8016,-7.2468
264,-4.564,-8.8952,-6.0578
265,-4.3856,-8.9851,-4.7143
266,-4.2045,-9.0698,-3.2494
267,-4.0234,-9.1545,-1.7027
268,-3.8386,-9.2308,-0.1119
269,-3.6536,-9.3063,1.4819
270,-3.467,-9.3779,3.0374
271,-3.2784,-9.4441,4.5153
272,-3.0897,-9.5103,5.8796
273,-2.8983,-9.5677,7.0908
274,-2.7066,-9.6244,8.1233
275,-2.5138,-9.6771,8.9481
276,-2.3195,-9.7241,9.5431
277,-2.1252,-9.7711,9.8982
278,-1.929,-9.8092,9.9956
279,-1.7326,-9.8465,9.8409
280,-1.5356,-9.8797,9.4351
281,-1.3376,-9.907,8.7865
282,-1.1395,-9.9344,7.9171
283,-0.9405,-9.9528,6.8417
284,-0.74137,-9.9702,5.5936
285,-0.54197,-9.9836,4.2031
286,-0.34221,-9.9911,2.7041
287,-0.14245,-9.9985,1.1372
288,0.057419,-9.9969,-0.45919
289,0.2573,-9.9944,-2.0441
290,0.45703,-9.9878,-3.5765
291,0.65654,-9.9753,-5.0173
292,0.85605,-9.9628,-6.332
293,1.0548,-9.9413,-7.4817
294,1.2534,-9.9188,-8.4429
295,1.4515,-9.8924,-9.1883
296,1.6487,-9.86,-9.6976
297,1.846,-9.8277,-9.9631
298,2.0416,-9.7864,-9.9694
299,2.237,-9.7442,-9.7241
300,2.4314,-9.6982,-9.2308
301,2.6245,-9.6463,-8.4998
302,2.8175,-9.5944,-7.5553
303,3.008,-9.5338,-6.4142
304,3.1982,-9.4724,-5.1113
305,3.3871,-9.4071,-3.6781
306,3.574,-9.3362,-2.1501
307,3.7609,-9.2653,-0.56796
308,3.9444,-9.1861,1.0288
309,4.1276,-9.1059,2.5997
310,4.309,-9.0221,4.1039
311,4.4879,-8.9329,5.5029
312,4.6668,-8.8437,6.7636
313,4.8415,-8.7466,7.8482
314,5.0157,-8.6485,8.7349
315,5.1878,-8.5471,9.3985
316,5.3569,-8.4405,9.8204
317,5.526,-8.3338,9.9955
318,5.6901,-8.2198,9.9106
319,5.8537,-8.1048,9.5755
320,6.0149,-7.9867,8.9962
321,6.1725,-7.8637,8.1854
322,6.3301,-7.7408,7.1688
323,6.4821,-7.6109,5.9658
324,6.6334,-7.4803,4.6122
325,6.7816,-7.3463,3.141
326,6.9261,-7.2082,1.5888
327,0.20098,0.00098,-0.007838
328,0.40096,0.00096,-0.0076795
329,0.60094,0.00094,-0.0075198
330,0.80092,0.00092,-0.0073599
331,1.0009,0.0009,-0.0071999
332,1.2009,0.00088,-0.00704
333,1.4009,0.00086,-0.00688
334,1.6008,0.00084,-0.00672
335,1.8008,0.00082,-0.00656
336,2.0008,0.0008,-0.0064
337,2.2008,0.00078,-0.00624
338,2.4008,0.00076,-0.00608
339,2.6007,0.00074,-0.00592
340,2.8007,0.00072,-0.00576
341,3.0007,0.0007,-0.0056
342,3.2007,0.00068,-0.00544
343,3.4007,0.00066,-0.00528
344,3.6006,0.00064,-0.00512
345,3.8006,0.00062,-0.00496
346,4.0006,0.0006,-0.0048
347,4.2006,0.00058,-0.00464
348,4.4006,0.00056,-0.00448
349,4.6005,0.00054,-0.00432
350,4.8005,0.00052,-0.00416
351,5.0005,0.0005,-0.004
352,5.2005,0.00048,-0.00384
353,5.4005,0.00046,-0.00368
354,5.6004,0.00044,-0.00352
355,5.8004,0.00042,-0.00336
356,6.0004,0.0004,-0.0032
357,6.2004,0.00038,-0.00304
358,6.4004,0.00036,-0.00288
359,6.6003,0.00034,-0.00272
360,6.8003,0.00032,-0.00256
361,7.0003,0.0003,-0.0024
362,7.2003,0.00028,-0.00224
363,7.4003,0.00026,-0.00208
364,7.6002,0.00024,-0.00192
365,7.8002,0.00022,-0.00176
366,8.0002,0.0002,-0.0016
367,8.2002,0.00018,-0.00144
368,8.4002,0.00016,-0.00128
369,8.6001,0.00014,-0.00112
370,8.8001,0.00012,-0.00096
371,9.0001,0.0001,-0.0008
372,9.2001,8e-05,-0.00064
373,9.4001,6e-05,-0.00048
374,9.6,4e-05,-0.00032
375,9.8,2e-05,-0.00016
